County,Docket_Number,Offense_Tracking_Number,Filing_Date,Offense_Sequence_Number,Statute_Title,Statute_Section,Statute_SubSection,Offense_Description,Offense_Grade,Offense_Disposition,Offense_Disposition_Date,Case_Disposition,Case_Disposition_Date
Delaware,CP-23-MD-0001101-2020,U8387120,6/16/2020,3,18,2709,A1,Harassment - Subject Other to Physical Contact,S,,,,
Delaware,CP-23-CR-0007514-2016,T8319636,12/5/2016,1,18,3928,A,Unauth Use Motor/Other Vehicles,M2,Guilty Plea - Negotiated,1/10/2019,Guilty Plea - Negotiated,1/10/2019
Delaware,CP-23-MD-0001251-2018,U5779104,5/14/2018,1,18,3701,A1II,Robbery-Threat Immed Ser Injury,F1,,,,
Berks,CP-06-CR-0000841-2021,R1121046,3/12/2021,1,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,F3,Guilty Plea,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0000841-2021,R1121046,3/12/2021,2,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0000841-2021,R1121046,3/12/2021,3,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0000841-2021,R1121046,3/12/2021,99999,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,Withdrawn,4/5/2021,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002124-2021,R1436842,6/25/2021,1,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,F3,Guilty Plea,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002124-2021,R1436842,6/25/2021,2,18,2709,A7,Harassment - Comm. Repeatedly in Another Manner,M3,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002124-2021,R1436842,6/25/2021,3,18,5503,A4*,Disorderly Conduct Hazardous/Physi Off,M3,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002124-2021,R1436842,6/25/2021,4,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,M3,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002124-2021,R1436842,6/25/2021,5,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,S,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002124-2021,R1436842,6/25/2021,6,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002124-2021,R1436842,6/25/2021,99999,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,Charge Changed,7/12/2021,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002124-2021,R1436842,6/25/2021,99999,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,Withdrawn,7/12/2021,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002125-2021,R1417172,6/25/2021,1,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,F3,Guilty Plea,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002125-2021,R1417172,6/25/2021,2,18,2709,A7,Harassment - Comm. Repeatedly in Another Manner,M3,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002125-2021,R1417172,6/25/2021,3,18,5503,A4*,Disorderly Conduct Hazardous/Physi Off,M3,Dismissed,9/27/2022,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002125-2021,R1417172,6/25/2021,99999,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,Charge Changed,7/12/2021,Guilty Plea,9/27/2022
Berks,CP-06-CR-0002125-2021,R1417172,6/25/2021,99999,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,Withdrawn,7/12/2021,Guilty Plea,9/27/2022
Delaware,CP-23-CR-0007663-2017,X1372416,12/27/2017,1,18,2701,A1,Simple Assault,M2,Guilty Plea - Negotiated,1/8/2019,Guilty Plea - Negotiated,1/8/2019
Delaware,CP-23-MD-0001266-2018,X1732091,5/16/2018,1,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,,,,
Westmoreland,CP-65-CR-0003161-2020,U9114125,10/14/2020,1,75,3802,C*,DUI: Highest Rte of Alc (BAC .16+) 1st Off,M,Not Competent to Stand Trial,3/1/2022,,
Westmoreland,CP-65-CR-0003161-2020,U9114125,10/14/2020,99999,75,3802,A1*,DUI: Gen Imp/Inc of Driving Safely - 1st Off,,Withdrawn,11/13/2020,,
Westmoreland,CP-65-CR-0003161-2020,U9114125,10/14/2020,99999,75,3361,,Driving at Safe Speed,,Withdrawn,11/13/2020,,
Centre,CP-14-CR-0001231-2017,T9505064,8/15/2017,3,18,5104,,Resist Arrest/Other Law Enforce,M2,Guilty Plea,5/10/2019,Guilty Plea,5/10/2019
Berks,CP-06-CR-0001722-2019,X2434073,4/16/2019,1,18,2702,A3,Aggravated Assault - Attempts to cause or causes BI to designated individuals,F2,Not Competent to Stand Trial,10/9/2019,,
Berks,CP-06-CR-0001722-2019,X2434073,4/16/2019,2,18,912,B,Possess Weapon On School Property,M1,Not Competent to Stand Trial,10/9/2019,,
Berks,CP-06-CR-0001722-2019,X2434073,4/16/2019,3,18,2701,A3,Simple Assault,M1,Not Competent to Stand Trial,10/9/2019,,
Berks,CP-06-CR-0001722-2019,X2434073,4/16/2019,4,18,2701,A1,Simple Assault,M2,Not Competent to Stand Trial,10/9/2019,,
Berks,CP-06-CR-0001722-2019,X2434073,4/16/2019,5,18,5503,A1,Disorderly Conduct Engage In Fighting,M3,Not Competent to Stand Trial,10/9/2019,,
Berks,CP-06-CR-0001722-2019,X2434073,4/16/2019,6,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,Not Competent to Stand Trial,10/9/2019,,
Berks,CP-06-CR-0001722-2019,X2434073,4/16/2019,7,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Not Competent to Stand Trial,10/9/2019,,
Berks,CP-06-CR-0001722-2019,X2434073,4/16/2019,99999,18,912,A,Possess Weapon On School Property,M1,Charge Changed,5/3/2019,,
Berks,CP-06-CR-0001731-2019,U6597706,4/16/2019,1,18,4905,A,False Alarm To Agency Of Public Safety,M1,Not Competent to Stand Trial,10/9/2019,,
Berks,CP-06-CR-0001731-2019,U6597706,4/16/2019,2,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,S,Not Competent to Stand Trial,10/9/2019,,
Delaware,CP-23-CR-0006438-2019,T5344522,11/4/2019,1,35,780-113,A31I,Marijuana-Small Amt Personal Use,M,Guilty Plea - Negotiated,7/31/2020,Guilty Plea - Negotiated,7/31/2020
Delaware,CP-23-CR-0006438-2019,T5344522,11/4/2019,2,35,780-113,A32,Use/Poss Of Drug Paraph,M,Guilty Plea - Negotiated,7/31/2020,Guilty Plea - Negotiated,7/31/2020
Delaware,CP-23-MD-0002553-2019,T5344522,10/11/2019,1,35,780-113,A31I,Marijuana-Small Amt Personal Use,M,,,,
Delaware,CP-23-MD-0002553-2019,T5344522,10/11/2019,2,35,780-113,A32,Use/Poss Of Drug Paraph,M,,,,
Delaware,CP-23-CR-0006457-2013,L7977130,10/15/2013,1,18,3929,A1,Retail Theft-Take Mdse,F3,Guilty Plea - Negotiated,12/16/2013,Guilty Plea - Negotiated,12/16/2013
Delaware,CP-23-CR-0006457-2013,L7977130,10/15/2013,2,18,4914,A,False Identification To Law Enforcement Officer,M3,Guilty Plea - Negotiated,12/16/2013,Guilty Plea - Negotiated,12/16/2013
Delaware,CP-23-CR-0005554-2018,X1957454,9/20/2018,1,18,3121,C,Rape of Child,F1,Sent to Common Pleas (Lower Court),9/20/2018,,
Delaware,CP-23-CR-0005554-2018,X1957454,9/20/2018,2,18,3122.1,B,Statutory Sexual Assault:  11 Years Older,,Sent to Common Pleas (Lower Court),9/20/2018,,
Delaware,CP-23-CR-0005554-2018,X1957454,9/20/2018,3,18,3126,A7,Indecent Assault Person Less than 13 Years of Age,F3,Sent to Common Pleas (Lower Court),9/20/2018,,
Delaware,CP-23-CR-0005554-2018,X1957454,9/20/2018,4,18,4304,A1,Endangering Welfare of Children - Parent/Guardian/Other Commits Offense,F2,Sent to Common Pleas (Lower Court),9/20/2018,,
Delaware,CP-23-CR-0005554-2018,X1957454,9/20/2018,5,18,6301,A1i,Corruption Of Minors,,Sent to Common Pleas (Lower Court),9/20/2018,,
Delaware,CP-23-CR-0005554-2018,X1957454,9/20/2018,6,18,2902,B2,Unlawful Restraint of Minor/Not Parent - Involuntary Servitude,F2,Sent to Common Pleas (Lower Court),9/20/2018,,
Delaware,CP-23-MD-0002233-2018,X1957454,8/31/2018,1,18,3121,C,Rape of Child,F1,,,,
Delaware,CP-23-MD-0002233-2018,X1957454,8/31/2018,2,18,3122.1,B,Statutory Sexual Assault:  11 Years Older,,,,,
Delaware,CP-23-MD-0002233-2018,X1957454,8/31/2018,3,18,3126,A7,Indecent Assault Person Less than 13 Years of Age,F3,,,,
Delaware,CP-23-MD-0002233-2018,X1957454,8/31/2018,4,18,4304,A1,Endangering Welfare of Children - Parent/Guardian/Other Commits Offense,F2,,,,
Delaware,CP-23-MD-0002233-2018,X1957454,8/31/2018,5,18,6301,A1i,Corruption Of Minors,,,,,
Delaware,CP-23-MD-0002233-2018,X1957454,8/31/2018,6,18,2902,B2,Unlawful Restraint of Minor/Not Parent - Involuntary Servitude,F2,,,,
Berks,CP-06-CR-0000254-2022,R2177103,1/28/2022,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Not Competent to Stand Trial,4/7/2022,,
Berks,CP-06-CR-0000254-2022,R2177103,1/28/2022,2,18,5104,,Resist Arrest/Other Law Enforce,M2,Not Competent to Stand Trial,4/7/2022,,
Berks,CP-06-CR-0000255-2022,R1963662,1/28/2022,1,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,Not Competent to Stand Trial,4/7/2022,,
Berks,CP-06-CR-0000255-2022,R1963662,1/28/2022,2,35,780-113,A32,Use/Poss Of Drug Paraph,M,Not Competent to Stand Trial,4/7/2022,,
Delaware,CP-23-CR-0007604-2018,X2166161,12/27/2018,1,18,3503,B1III,Def Tres Fenced/Enclosed,M3,Guilty Plea - Negotiated,7/2/2019,Guilty Plea - Negotiated,7/2/2019
Delaware,CP-23-CR-0006290-2016,T7789644,10/11/2016,4,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,Nolo Contendere,4/17/2018,Nolo Contendere,4/17/2018
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,1,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,2,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,3,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,4,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,5,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,6,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,7,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,8,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,9,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,10,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,11,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,12,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,13,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,14,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,15,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,16,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,17,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,18,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,19,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,20,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002050-2016,T7813024,4/28/2016,21,18,3304,A5,Criminal Mischief - Damage Property,M2,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002051-2016,X0105921,4/28/2016,1,18,5503,A2,Disorderly Conduct-Unreasonable Noise,M3,Proceed to Court,5/19/2016,,
Lancaster,CP-36-CR-0002410-2016,X0140420,5/20/2016,1,18,2501,A,Criminal Attempt Criminal Homicide,F1,Proceed to Court (Amended Information),1/26/2017,,
Lancaster,CP-36-CR-0002410-2016,X0140420,5/20/2016,2,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Proceed to Court (Amended Information),1/26/2017,,
Lancaster,CP-36-CR-0002410-2016,X0140420,5/20/2016,3,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Proceed to Court (Amended Information),1/26/2017,,
Delaware,CP-23-CR-0001389-2018,X1331746,3/9/2018,1,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Guilty Plea - Negotiated,5/22/2018,Guilty Plea - Negotiated,5/22/2018
Delaware,CP-23-CR-0001389-2018,X1331746,3/9/2018,7,18,907,B,Possession Of Weapon,M1,Guilty Plea - Negotiated,5/22/2018,Guilty Plea - Negotiated,5/22/2018
Delaware,CP-23-CR-0001389-2018,X1331746,3/9/2018,9,18,3502,A1I,"Burglary - Overnight Accommodations; Person Present, Bodily Injury Crime",F1,Guilty Plea - Negotiated,5/22/2018,Guilty Plea - Negotiated,5/22/2018
Crawford,CP-20-CR-0000195-2014,T4198622,2/14/2014,1,18,2702,A5,Aggravated Assault - Attempts to cause or causes BI - School,F2,Held for Court (Lower Court),2/13/2014,,
Crawford,CP-20-CR-0000195-2014,T4198622,2/14/2014,2,18,2701,A1,Simple Assault,M2,Held for Court (Lower Court),2/13/2014,,
Crawford,CP-20-CR-0000195-2014,T4198622,2/14/2014,3,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Held for Court (Lower Court),2/13/2014,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,1,18,3121,C,Criminal Attempt Rape of Child,F1,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,2,18,3121,C,Rape of Child,F1,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,3,18,3123,B,Invol. Deviate Sexual Intercourse W/Child,F1,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,4,18,3126,A1,Indec Asslt-W/O Cons Of Other,M2,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,5,18,3126,A8,Ind Asslt Person Less 16 Yrs Age,M2,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,6,18,3126,A7,Indecent Assault Person Less than 13 Years of Age,F3,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,7,18,3127,,Indecent Exposure,,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,8,18,3127,,Criminal Attempt Indecent Exposure,,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-CR-0007710-2013,T3016904,12/2/2013,9,18,6301,A1i,Corruption Of Minors,F3,Sent to Common Pleas (Lower Court),11/26/2013,,
Delaware,CP-23-MD-0000996-2022,R2524152,5/2/2022,1,18,3126,A2,Indecent Assault Forcible Compulsion,M1,,,,
Delaware,CP-23-MD-0000996-2022,R2524152,5/2/2022,2,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,S,,,,
Delaware,CP-23-MD-0000996-2022,R2524152,5/2/2022,3,18,2709,A1,Harassment - Subject Other to Physical Contact,S,,,,
Delaware,CP-23-CR-0005508-2018,X1928150,9/18/2018,1,18,3502,A2,"Burglary - Overnight Accommodation, No Person Present",F1,Guilty Plea - Negotiated,7/31/2020,Guilty Plea - Negotiated,7/31/2020
Delaware,CP-23-CR-0005508-2018,X1928150,9/18/2018,7,18,3934,A,Theft From A Motor Vehicle,M2,Guilty Plea - Negotiated,7/31/2020,Guilty Plea - Negotiated,7/31/2020
Delaware,CP-23-MD-0002144-2018,X1928150,8/22/2018,1,18,3502,A2,"Burglary - Overnight Accommodation, No Person Present",F1,,,,
Delaware,CP-23-MD-0002144-2018,X1928150,8/22/2018,7,18,3934,A,Theft From A Motor Vehicle,M2,,,,
Franklin,CP-28-CR-0000157-2020,X2725494,1/31/2020,1,18,2701,A3,Simple Assault,M2,Guilty Plea,2/12/2020,Guilty Plea,2/12/2020
Franklin,CP-28-CR-0000157-2020,X2725494,1/31/2020,2,18,5503,A1,Disorderly Conduct Engage In Fighting,M3,Guilty Plea,2/12/2020,Guilty Plea,2/12/2020
Delaware,CP-23-CR-0001653-2016,T7316470,3/21/2016,1,18,2702,A6,Aggravated Assault - Fear of Imminent SBI designated individuals,F2,Guilty Plea - Negotiated,12/20/2018,Guilty Plea - Negotiated,12/20/2018
Delaware,CP-23-CR-0001722-2016,L9662321,3/24/2016,1,18,2702,A6,Aggravated Assault - Fear of Imminent SBI designated individuals,F2,Guilty Plea - Negotiated,12/20/2018,Guilty Plea - Negotiated,12/20/2018
Delaware,CP-23-CR-0007390-2016,T8293246,11/28/2016,1,18,6111,G4II,"Materially false written statement - purchase, delivery, transfer of firearm",F3,Sent to Common Pleas (Lower Court),11/22/2016,,
Delaware,CP-23-CR-0007390-2016,T8293246,11/28/2016,2,18,4904,B,Statement Under Penalty,M3,Sent to Common Pleas (Lower Court),11/22/2016,,
Philadelphia,CP-51-CR-0003388-2017,U0731625,4/20/2017,1,18,3503,A1II,Crim Tres-Break Into Structure,F2,Held for Court,4/19/2017,,
Philadelphia,CP-51-CR-0003388-2017,U0731625,4/20/2017,2,23,6114,A,Contempt For Violation of Order or Agreement,M3,Held for Court,4/19/2017,,
Philadelphia,CP-51-CR-0003388-2017,U0731625,4/20/2017,3,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Held for Court,4/19/2017,,
Delaware,CP-23-CR-0002356-2016,X0087006,4/22/2016,1,18,2702,A1,Aggravated Assault - Attempts to cause SBI or causes injury with extreme indifference,F1,Sent to Common Pleas (Lower Court),4/21/2016,,
Delaware,CP-23-CR-0002356-2016,X0087006,4/22/2016,2,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Sent to Common Pleas (Lower Court),4/21/2016,,
Delaware,CP-23-CR-0002356-2016,X0087006,4/22/2016,3,18,2701,A2,Simple Assault,M1,Sent to Common Pleas (Lower Court),4/21/2016,,
Delaware,CP-23-CR-0002356-2016,X0087006,4/22/2016,4,18,2705,,Recklessly Endangering Another Person,M2,Sent to Common Pleas (Lower Court),4/21/2016,,
Delaware,CP-23-CR-0002356-2016,X0087006,4/22/2016,5,18,907,A,Poss Instrument Of Crime W/Int,M1,Sent to Common Pleas (Lower Court),4/21/2016,,
Delaware,CP-23-CR-0002356-2016,X0087006,4/22/2016,6,18,907,B,Possession Of Weapon,M1,Sent to Common Pleas (Lower Court),4/21/2016,,
Delaware,CP-23-CR-0002356-2016,X0087006,4/22/2016,7,18,4914,A,False Identification To Law Enforcement Officer,M3,Sent to Common Pleas (Lower Court),4/21/2016,,
Montgomery,CP-46-CR-0006815-2018,X2002276,10/23/2018,1,18,2903,B,False Imprisonment of Minor/Not Parent,F2,Not Competent to Stand Trial,12/16/2019,,
Montgomery,CP-46-CR-0006815-2018,X2002276,10/23/2018,2,18,6318,A1,Unlawful Contact With Minor - Sexual Offenses,F3,Not Competent to Stand Trial,12/16/2019,,
Montgomery,CP-46-CR-0006815-2018,X2002276,10/23/2018,3,18,3126,A7,Indecent Assault Person Less than 13 Years of Age,M1,Not Competent to Stand Trial,12/16/2019,,
Montgomery,CP-46-CR-0006815-2018,X2002276,10/23/2018,4,18,2709,A2,Harassment - Follow In Public Place,S,Not Competent to Stand Trial,12/16/2019,,
York,CP-67-CR-0007517-2019,U0205575,12/9/2019,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Dismissed,4/21/2021,,
York,CP-67-CR-0007517-2019,U0205575,12/9/2019,2,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Dismissed,4/21/2021,,
Delaware,CP-23-CR-0001614-2012,T0886255,3/13/2012,1,18,3502,A,Burglary,F2,Guilty Plea - Negotiated,5/16/2012,Guilty Plea - Negotiated,5/16/2012
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,1,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,2,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,3,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,4,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,5,18,907,A,Poss Instrument Of Crime W/Int,M1,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,6,18,2701,A1,Simple Assault,M2,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,7,18,2701,A1,Simple Assault,M2,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,8,18,2701,A2,Simple Assault,M2,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,9,18,2701,A2,Simple Assault,M2,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,10,18,2705,,Recklessly Endangering Another Person,M2,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,11,18,2705,,Recklessly Endangering Another Person,M2,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,12,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,13,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,14,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0004016-2021,R1969354,11/29/2021,15,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Not Competent to Stand Trial,2/10/2022,,
Berks,CP-06-CR-0001876-2021,R1385904,6/7/2021,1,18,3921,A,Theft By Unlaw Taking-Movable Prop,F2,Guilty Plea,7/13/2022,Guilty Plea,7/13/2022
Berks,CP-06-CR-0001876-2021,R1385904,6/7/2021,2,18,3928,A,Unauth Use Motor/Other Vehicles,M2,Dismissed,7/13/2022,Guilty Plea,7/13/2022
Berks,CP-06-CR-0001876-2021,R1385904,6/7/2021,3,18,2705,,Recklessly Endangering Another Person,M2,Dismissed,7/13/2022,Guilty Plea,7/13/2022
Berks,CP-06-CR-0003453-2021,X3948033,10/19/2021,1,75,3733,A,Fleeing or Attempting to Elude Officer,F3,Guilty Plea,7/13/2022,Guilty Plea,7/13/2022
Berks,CP-06-CR-0003453-2021,X3948033,10/19/2021,2,18,3925,A,Receiving Stolen Property,F3,Dismissed,7/13/2022,Guilty Plea,7/13/2022
